CL_ID,SRC_STM_ID,CL_SCM_ID,EFF_DT,END_DT,CL_CODE,CL_NM,CL_SCM_CODE
0AED3E6DB0C97895D38E6B9E4713159D,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG46636,AG46636-Bán buôn gạch ốp lát và thiết bị vệ sinh,LOAN_PPS_LVL_3
891F834F3539EFAC6D57D0F2EB9D02AE,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AI56290,AI56290-Dịch vụ ăn uống khác,LOAN_PPS_LVL_3
CC2FF5BB73881FFADBC5626AF854BB4D,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AJ58190,AJ58190-Hoạt động xuất bản khác,LOAN_PPS_LVL_3
49AC46267CCAF38B7AD203CE8D4C5AD3,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AJ63110,"AJ63110-Xử lý dữ liệu, cho thuê và các hoạt động liên quan",LOAN_PPS_LVL_3
2F08DD285074E095D1EC23010B6AAC90,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC151,"AC151-Thuộc,sơchế da;SX vali,túisách,yênđệm;sơ chế&nhuộm da L.thú ",LOAN_PPS_LVL_2
21DEB27A44A75A93AFCDCCB70D853DFD,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AE383,AE383-Tái chế phế liệu,LOAN_PPS_LVL_2
715FF829904AF43C3D08C5791C55E3F1,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC13110,AC13110-Sản xuất sợi,LOAN_PPS_LVL_3
85A856D84FFA2F3E4B2D5BD5E17DE9CA,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC16220,AC16220-Sản xuất đồ gỗ xây dựng,LOAN_PPS_LVL_3
5450EB7DE5456C6574C90CDBD48BAD13,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC25130,AC25130-Sản xuất nồi hơi (trừ nồi hơi trung tâm),LOAN_PPS_LVL_3
2B73F7B1417D9E5DFD5FEDE5707617DD,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9203002,9203002-Xe ô tô từ 12 chỗ trở lên,LOAN_PPS_LVL_5
D2250C3D60D665B0724C8502A997B372,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A109001,A109001-KHU CÔNG NGHIỆP ỨNG DỤNG CNC,LOAN_PPS_LVL_5
8F7CE8E191E3A7D4356F26AF029F485C,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A112004,A112004-BUS,LOAN_PPS_LVL_5
9F6836C600560A179060DFE0B0189A84,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A110002,A110002-VAN,LOAN_PPS_LVL_5
2E3B1D5DD4A8D0C670A169500F4C2ADD,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9101012,9101012-CHO VAY SP KẾT NỐI DÀI LÂU- MUA BĐS ĐỂ Ở,LOAN_PPS_LVL_5
E4F21A7DA31CEBDA773AA7433007A9FD,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A121005,A121005-CHO VAY TOP UP KH MSME,LOAN_PPS_LVL_5
9668CF40F94C8E2D6C877C9F2DC44762,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9211003,9211003-MERCEDES-BENZ (Ô TÔ CON),LOAN_PPS_LVL_5
27D222D6D76FAC8CF9E5C5BF9235FAC9,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9203003,9203003-XE Ô TÔ CON TỪ 9 CHỖ TRỞ XUỐNG,LOAN_PPS_LVL_5
98F969AB8609A603281BF013C07398F2,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A105011,A105011-CHO VAY KHCN LÀ CHỦ DNTN KDVÀNG TRANG SỨC,LOAN_PPS_LVL_5
9C940EB79AC2B83A12EFA7682274E860,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A102005,A102005-CHO VAY KH MSME,LOAN_PPS_LVL_5
4C22E965BBFAFE0F58BE11FEF0CA090D,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9101017,9101017-CHO VAY KHÔNG THEO SẢN PHẨM,LOAN_PPS_LVL_5
EA86A75FA972F818B3CA8C56FFF63C08,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AN77109,AN77109-Cho thuê xe có động cơ khác,LOAN_PPS_LVL_3
5FEB7A27A4414B4D3C180A5DF77D4920,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC27400,AC27400-Sản xuất thiết bị điện chiếu sáng,LOAN_PPS_LVL_3
D0E5989495220E04FB954696D74B71A3,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AH49332,AH49332-Vận tải hàng hóa bằng ô tô loại khác (trừ ô tô chuyên dụng),LOAN_PPS_LVL_3
3CA3B40F0352FB9F6EA974512AF6FC8E,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AH53200,AH53200-Chuyển phát,LOAN_PPS_LVL_3
DF22E1A91A5BEB81EE92CB2DD3C2E9CD,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AJ61901,AJ61901-Hoạt động của các điểm truy cập internet,LOAN_PPS_LVL_3
2C521A1C1D94859DEB92F82F1476A9EA,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC162,"AC162-SX SP gỗ,tre,nứa(trừ giường,tủ,bàn,ghế)rơm,rạ,v.liệu tết bện",LOAN_PPS_LVL_2
A05B4CA7EB9F2AE5D5ED645887FBC85C,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC323,"AC323-Sản xuất dụng cụ thể dục, thể thao",LOAN_PPS_LVL_2
3C1FB0014C1E2A8DB62E2F09BA994930,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AF410,AF410-Xây dựng nhà các loại,LOAN_PPS_LVL_2
125566ED19F62B4E33F495E2F02EDDAA,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AB08101,AB08101-Khai thác đá,LOAN_PPS_LVL_3
02FDB5A09D90166132DF7F24D5841668,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AH49334,AH49334-Vận tải hàng hóa bằng xe thô sơ ,LOAN_PPS_LVL_3
31478E2E6986AAE9005A38610144C525,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AI56109,AI56109-Dịch vụ ăn uống phục vụ lưu động khác,LOAN_PPS_LVL_3
4864B2BDD7B85804904318D6BA89B2AD,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC301,AC301-Đóng tàu và thuyền,LOAN_PPS_LVL_2
B874CAEA8B4B1BFBDC30F8C54288A1A5,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC23990,AC23990-SX SP từ chất khoáng phi k.loại khác chưa được phân vào đâu,LOAN_PPS_LVL_3
F48124F2315CD5EDF6DC7049A65BB060,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC26510,"AC26510-SX thiết bị đo lường, kiểm tra, định hướng và điều khiển",LOAN_PPS_LVL_3
4D10419A94C7C435037C150024AFD7BB,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AH521,AH521-Kho bãi và lưu giữ hàng hóa,LOAN_PPS_LVL_2
38737D2CDE2F0E6A93A78AE271CB5322,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AK649,AK649-HĐ dịch vụ tài chính khác (trừ bảo hiểm và bảo hiểm xã hội) ,LOAN_PPS_LVL_2
A26823E4151C26DDE48838D72A659605,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AN781,"AN781-HĐ của t.tâm,đ.lý t.vấn,giới thiệu&môi giới l.động,việc làm",LOAN_PPS_LVL_2
82AD3730282C76431EDC6CDCC1B90E8E,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,9W10004,9W10004-Cho vay CBCNV EIB tín chấp,LOAN_PPS_LVL_3
3DC4923879538F4E623478BEF8844977,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AA01219,AA01219-Trồng cây ăn quả khác,LOAN_PPS_LVL_3
C231A12216C2F74AD059DCECA0199CEC,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AA02400,AA02400-Hoạt động dịch vụ lâm nghiệp,LOAN_PPS_LVL_3
987BADD13FA6FDA82E92815A1E46F60D,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AV00007,"AV00007-BĐS khác phục vụ sản xuất, kinh doanh",LOAN_PPS_LVL_3
D356EC7BFB9F0CC209C8C3B395A1BB2D,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,A107,A107-Cho vay hỗ trợ nhà ở theo NQ02,LOAN_PPS_LVL_4
03A36291DCB2359D42BEE1C9B6331C0C,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9901003,9901003-Cầm cố chứng khoán,LOAN_PPS_LVL_5
F7F864D6F8E0C46B4020CBE2F0787047,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9104002,"9104002-Cho vay mua BĐS là tài  sản đảm bảo, tài sản cấn trừ nợ",LOAN_PPS_LVL_5
9EAEBCC0E210A9456985F5383884BA3E,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9501005,9501005-Thanh toán chi phí khám chữa bệnh,LOAN_PPS_LVL_5
E703FCB54DCA29A64C52E08D25CA47C4,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AP85510,AP85510-Giáo dục thể thao và giải trí,LOAN_PPS_LVL_3
DE7ECF14328C4FBAC2500FCF785DCABF,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AR91020,"AR91020-Hoạt động bảo tồn, bảo tàng",LOAN_PPS_LVL_3
AF0CF7E4CFE56D7A3E0BBE734AA229E7,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A103055,A103055-SP TAI TRO VLD- LOAI TSDB KHAC,LOAN_PPS_LVL_5
22A04042D72433E55AD79C38E3FC3F96,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A118005,A118005-CV SXKD - ĐẦU TƯMUA PHƯƠNG TIỆN VẬN TẢI,LOAN_PPS_LVL_5
5A88AC182541BE706110B89F854D186F,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A103041,A103041-TÀI TRỢ VỐN KINH DOANHDÀNH CHO KHCN CỦA ANT,LOAN_PPS_LVL_5
F4D5450E49D168043EE06BC75C12D9CF,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AM72200,AM72200-Nghiên cứu&phát triển thực nghiệm khoa học xã hội&nhân văn,LOAN_PPS_LVL_3
C03A3D96BD5B887FE2BFD3712A531804,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC28120,AC28120-Sản xuất thiết bị sử dụng năng lượng chiết lưu ,LOAN_PPS_LVL_3
F3BC6DA8A46A0CBB490888213A9A7ADD,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC32300,"AC32300-Sản xuất dụng cụ thể dục, thể thao",LOAN_PPS_LVL_3
B1DD6D21F0D117CA6ACCC9BFC0E58CB5,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AD35302,AD35302-Sản xuất nước đá,LOAN_PPS_LVL_3
810AEBC3B473B355CBB8986270D7750A,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG45303,AG45303-Đại lý phụ tùng&bộ phận phụ trợ của ô tô&xe có động cơ khác,LOAN_PPS_LVL_3
1D3E975F3412A67EDEC64A48A596D862,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG46209,"AG46209-Bán buôn nông, lâm sản nguyên liệu khác (trừ gỗ, tre, nứa)",LOAN_PPS_LVL_3
2C4234736D74EFEC2BA22C8D5B820EFD,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG46637,AG46637-Bán buôn đồ ngũ kim,LOAN_PPS_LVL_3
E0359E63ED595F193DD9AC11BCFDDA33,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG47592,"AG47592-B.lẻ giường,tủ,bàn,ghế&đồ dùng nội thất tương tự",LOAN_PPS_LVL_3
2A66F0A1F9DB52AE89C14953F178E021,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG47737,"AG47737-B.lẻ máy ảnh,phim ảnh&v.liệu ảnh",LOAN_PPS_LVL_3
93E367BA27ED68E548DB969DDB123897,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AH52239,AH52239-H.động DV hỗ trợ trực tiếp khác cho vận tải hàng không,LOAN_PPS_LVL_3
DD11C97F7E0DBCCB2754995AEE286B3F,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AJ59142,AJ59142-Hoạt động chiếu phim lưu động,LOAN_PPS_LVL_3
23A12F116C88F20B5B6FD139BB238D8E,586C11AC609004D0FE8A7B6509DD2ED2,63B289B1688F842104D22459973473E4,00:00.0,00:00.0,AA,"AA-NÔNG NGHIỆP, LÂM NGHIỆP VÀ THUỶ SẢN ",LOAN_PPS_LVL_1
346CE39039B4EB13E21A9732D9CDA9C5,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AB062,AB062-Khai thác khí đốt tự nhiên,LOAN_PPS_LVL_2
617663CE03321DC267AD2F4C1958FB5F,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC10203,AC10203-Chế biến và bảo quản thuỷ sản khô,LOAN_PPS_LVL_3
4C4A3BE0EF8EC11676538FDC1268C105,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC10740,"AC10740-Sản xuất mì ống, mỳ sợi và sản phẩm tương tự",LOAN_PPS_LVL_3
E10F64F547493B21002CC72E1FF671CA,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AJ58120,AJ58120-Xuất bản các danh mục chỉ dẫn và địa chỉ,LOAN_PPS_LVL_3
91CBA22AAF766C9FE07ED024A10C8795,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC263,AC263-Sản xuất thiết bị truyền thông,LOAN_PPS_LVL_2
5EE464A97BE318A6A1DD921A5800F919,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC268,"AC268-Sản xuất băng, đĩa từ tính và quang học",LOAN_PPS_LVL_2
6B678F1EE51F07FCAE79EAF83752CE5B,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9102001,9102001-Cho vay mua đất có bảo hiểm người vay,LOAN_PPS_LVL_5
1E34EC22FB6067019FE81E06F98C4EC1,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AK653,AK653-Bảo hiểm xã hội,LOAN_PPS_LVL_2
49CBA564BAA70816F52F3729DAFA7D53,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AN811,AN811-Dịch vụ hỗ trợ tổng hợp,LOAN_PPS_LVL_2
10300181E5125D2D276AF4974C4547BC,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,KY30006,KY30006-C.vay k.doanh c.khoán đảm bảo bằng TK tiển gửi tại EIB,LOAN_PPS_LVL_3
63F21900B722B9AB0D1A47CBEF0FE448,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,9102,9102-Cho vay mua đất,LOAN_PPS_LVL_4
9F5AC023E606178D8BD4D2C06FAFEAA2,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,9502,"9502-CBCNV được chi lương qua Kho bạc, Đơn vị có ký HDDV với EIB",LOAN_PPS_LVL_4
4B67DCA6B508B81DFDBBA1ABD96F532F,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,9506,"9506-CBCNV không chi lương qua EIB, ko có HDDV và ko có bảo lãnh",LOAN_PPS_LVL_4
A7FC1B170621D7D87D81064E75FF0580,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9903000,9903000-Cấp hạn mức tiêu dùng đảm bảo bằng bất động sản,LOAN_PPS_LVL_5
247E8D2C046478EB8A3E722682E5B0A5,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A101001,A101001-TTrợ XK ko TSĐB KH cam kết SD nguồn tiền XK ĐB nguồn trả nợ,LOAN_PPS_LVL_5
E51FB6B0112820E656F35B0F91958EA5,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,K105001,K105001-Cho vay trả góp dành cho DN nhỏ và vừa,LOAN_PPS_LVL_5
12AC4C2BD1A2A6161FD7C47A995FF827,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A103033,A103033-KHDN UP.SME CÓ TOITỪ 0.3 ĐẾN DƯỚI 0.5 TỶ ĐỒNG,LOAN_PPS_LVL_5
E95F901FED60833FE4D9C98C42A15E92,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9102013,9102013-CHO VAY SP KẾT NỐI DÀI LÂU- MUA BĐS MỤC ĐÍCH KHÁC,LOAN_PPS_LVL_5
AF05DFECB6537DBE1E06EE85A221E0C5,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9102011,9102011-CHO VAY SP GẮN KẾT BỀN VỮNG- MUA BĐS MỤC ĐÍCH KHÁC,LOAN_PPS_LVL_5
D8DF34901A340E11D20D945C2656F4AE,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,9W10013,9W10013-CHO VAY CBNV EIB AMC THẾ CHẤP,LOAN_PPS_LVL_3
D7216B3D4C12C4BE15AA143B303FBA8C,586C11AC609004D0FE8A7B6509DD2ED2,31D185B1A35CAEEA4B05CC4CCB0B0033,00:00.0,00:00.0,9211,9211-MUA PTVT ĐÃ QUA SỬ DỤNG,LOAN_PPS_LVL_4
D924B868186F5ACBF86F3EBD7A66F6CC,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AM69101,"AM69101-Hoạt động đại diện, tư vấn pháp luật",LOAN_PPS_LVL_3
CB4D61B818DF86885E8802ED1BC88800,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AM69109,AM69109-Hoạt động pháp luật khác,LOAN_PPS_LVL_3
EF6731063B470E936A458DC9FA3F41E7,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AN81100,AN81100-Dịch vụ hỗ trợ tổng hợp,LOAN_PPS_LVL_3
F95670CC161E146906294CA331EC475D,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC33110,AC33110-Sửa chữa các sản phẩm kim loại đúc sẵn,LOAN_PPS_LVL_3
C531887EB534F0C5AB08D2DE6DC7B8F9,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG46204,"AG46204-B.buôn thức ăn&n.liệu làm thức ăn gia súc,gia cầm&thuỷ sản",LOAN_PPS_LVL_3
622A02B277DF077349A6CDCF0BDB83A2,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG46323,"AG46323-Bán buôn rau, quả ",LOAN_PPS_LVL_3
818F3A7B70E89658D4F7293C6DCC8197,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AG47511,AG47511-Bán lẻ vải trong các cửa hàng chuyên doanh,LOAN_PPS_LVL_3
F1A093BCFE2E88113CC9703FC37BC0F2,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AJ59141,AJ59141-Hoạt động chiếu phim cố định,LOAN_PPS_LVL_3
CBF8224786524913F46E4AECBC6E1741,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AJ61300,AJ61300-Hoạt động viễn thông vệ tinh,LOAN_PPS_LVL_3
98441C1E5642E10027BF06FC08661EBA,586C11AC609004D0FE8A7B6509DD2ED2,63B289B1688F842104D22459973473E4,00:00.0,00:00.0,KY,"KY-CHO VAY BẢO ĐẢM BẰNG T.GỬI, T.KÝ QUỸ,GTCG DO EIB PHÁT HÀNH",LOAN_PPS_LVL_1
BB2C8EFBE0EF502A2757A80B779B124E,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AC251,"AC251-Sản xuất các cấu kiện kim loại, thùng, bể chứa và nồi hơi ",LOAN_PPS_LVL_2
63FC63E3AD39A48372A84EE2B12B34C1,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AA03224,AA03224-Nuôi trồng thuỷ sản nước ngọt - cá basa,LOAN_PPS_LVL_3
1D8C9F730FC74A7BB1D8AD436F930098,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AC20290,AC20290-Sản xuất sản phẩm hoá chất khác chưa được phân vào đâu,LOAN_PPS_LVL_3
6615BD47F1C31C3B54DE122E9FEC42F9,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AK661,AK661-HĐ hỗ trợ dv tài chính (trừ bảo hiểm và bảo hiểm xã hội),LOAN_PPS_LVL_2
BE65D32A7DAE052F748A0638511CA9B1,586C11AC609004D0FE8A7B6509DD2ED2,D26BCC2FCDE521F838C1A7DB50B2AFD4,00:00.0,00:00.0,AS952,AS952-Sửa chữa đồ dùng cá nhân và gia đình,LOAN_PPS_LVL_2
177EBC86C9684F64A7BD59B9A6B5AD35,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AV00004,AV00004-Sân golf,LOAN_PPS_LVL_3
367ECAA017534340AC2AD893E541D27D,9755577FF66EFBC3B269AC5D273A8DC9,460870641491CAF3829BAEAE67D04DB4,00:00.0,00:00.0,BRONZE,BRONZE,CLSS_CODE
24E60756B0A1EA0042D944BCD3229AE0,E461F32B09F224F42B0C0817727CDAD1,E376E5029AF9ABA79889346CD4A81EED,00:00.0,00:00.0,AR_X_BACID,Quan hệ hợp đồng - Tài khoản hạch toán GL 8 số,AR_X_ACG_STC_ITM_TP
497821082859C745363421D585DC75EC,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AA01240,AA01240-Trồng cây hồ tiêu,LOAN_PPS_LVL_3
8E7B6BCBD06C40FD7F633CDE0D070A1F,586C11AC609004D0FE8A7B6509DD2ED2,5010FECCCB7086282B8D8768CF1A7B44,00:00.0,00:00.0,AA01260,AA01260-Trồng cây cà phê,LOAN_PPS_LVL_3
A58EB4182FFB2D68AD19F668F44C9A66,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,9505002,9505002-Mua xe gắn máy,LOAN_PPS_LVL_5
FA90CE642448C52B37490880CB332582,586C11AC609004D0FE8A7B6509DD2ED2,107BF40C168AF7B54AD957D9878D00EE,00:00.0,00:00.0,A102001,A102001-Tài trợ nhập khẩu KH thế chấp chính lô hàng nhập khẩu,LOAN_PPS_LVL_5
